19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,110,1,1,0,0,0,1,1,1,0,0,0,0,1
0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,21,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,1,100,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,1000,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,100
