110,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,100,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,1,1,100,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,100
