17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,110,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,105,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17
