100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0
0,0,0,0,1,1,1,1,1,1,1,100,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
